document,topic,gamma
2105721,4,0.027568922
2113803,4,0.027607362
1941415,4,0.027607362
1946626,4,0.027777778
1856302,4,0.027777778
1946599,4,0.028213166
2123024,4,0.028301887
2039616,4,0.028391167
1943041,4,0.028455285
2022040,4,0.028490028
1806908,4,0.028753994
1922642,4,0.028818444
1921840,4,0.029100529
1922202,4,0.029661017
2023234,4,0.029761905
2030313,4,0.029776675
1921576,4,0.029900332
1940221,4,0.030120482
2125865,4,0.030136986
2125362,4,0.030150754
2030148,4,0.030201342
1937738,4,0.03030303
2125913,4,0.03030303
2015554,4,0.030405405
2039606,4,0.030674847
1806874,4,0.030674847
2114981,4,0.030716724
2120888,4,0.030726257
1934285,4,0.030769231
2105251,4,0.030769231
2022168,4,0.030812325
2022138,4,0.030864198
1828910,4,0.03125
1821666,4,0.031496063
1750038,4,0.031620553
1922697,4,0.031791908
2105661,4,0.031948882
1753900,4,0.032679739
1822030,4,0.032786885
1807056,4,0.032894737
2025046,4,0.032994924
1934782,4,0.033333333
1829008,4,0.033333333
1754092,4,0.033333333
2043106,4,0.033613445
1820685,4,0.033707865
1761251,4,0.033707865
2105718,4,0.033898305
2021900,4,0.033994334
1922512,4,0.034090909
2125684,4,0.034398034
1761008,4,0.034602076
2025162,4,0.035369775
2125295,4,0.035502959
2113839,4,0.035947712
1806323,4,0.036036036
2138250,4,0.036065574
2105489,4,0.036175711
1821753,4,0.036199095
1856189,4,0.036253776
1856394,4,0.036585366
2125727,4,0.036923077
2041788,4,0.037037037
1946619,4,0.037333333
1848789,4,0.037617555
2041856,4,0.037878788
1912474,4,0.038043478
1947295,4,0.038216561
1821794,4,0.038277512
2021874,4,0.038724374
2126059,4,0.038732394
2038029,4,0.03880597
1922004,4,0.039370079
1955109,4,0.039634146
2125483,4,0.04
2126023,4,0.04048583
2105723,4,0.040590406
1753983,4,0.040723982
1828149,4,0.041322314
1855886,4,0.041916168
1956114,4,0.042016807
2048018,4,0.042134831
1921726,4,0.042207792
1855841,4,0.042402827
2021791,4,0.042553191
1846321,4,0.043103448
2121898,4,0.043636364
1829075,4,0.043956044
2021713,4,0.04398827
1820531,4,0.044
1937778,4,0.044247788
1922666,4,0.04432133
1723734,4,0.044444444
1820640,4,0.044642857
1806664,4,0.044827586
2022190,4,0.044917258
1915780,4,0.045081967
1954978,4,0.04516129
1821744,4,0.045685279
1806904,4,0.045774648
1829071,4,0.045901639
1844136,4,0.045977011
1842678,4,0.046610169
1954923,4,0.04664723
2043095,4,0.04719764
2011117,4,0.047808765
2122416,4,0.049056604
2039605,4,0.04950495
1828822,4,0.05015674
1835309,4,0.05027933
1820573,4,0.050724638
2115008,4,0.050724638
1754014,4,0.050847458
2139901,4,0.053333333
1821788,4,0.053475936
1821841,4,0.056410256
1955062,4,0.056886228
1922687,4,0.056994819
1928820,4,0.057142857
2114680,4,0.059936909
1806705,4,0.060070671
2114808,4,0.060240964
2125677,4,0.060301508
1946493,4,0.06031746
2039354,4,0.062271062
1956193,4,0.063106796
2039612,4,0.064102564
1926736,4,0.065671642
1922398,4,0.067278287
1946607,4,0.067741935
1820686,4,0.068493151
1920529,4,0.068965517
1821829,4,0.070351759
1912753,4,0.071090047
2105635,4,0.072327044
1821766,4,0.072916667
1761158,4,0.074688797
1907537,4,0.077868852
1955049,4,0.081570997
2114200,4,0.085409253
2042996,4,0.085501859
1922291,4,0.085820896
1754085,4,0.087719298
1921813,4,0.088235294
2114911,4,0.091525424
1824258,4,0.101960784
1926789,4,0.130434783
2113981,4,0.132142857
1919004,4,0.160714286
2054920,4,0.260416667
1821775,4,0.299539171
2021874,5,0.004555809
2125868,5,0.004796163
2100134,5,0.005847953
2039634,5,0.005934718
2038029,5,0.005970149
2125921,5,0.005988024
2114808,5,0.006024096
2039583,5,0.006042296
2105251,5,0.006153846
2125940,5,0.00617284
2022138,5,0.00617284
2042700,5,0.006329114
2039612,5,0.006410256
1760884,5,0.006578947
2125872,5,0.007177033
1922591,5,0.007263923
1820685,5,0.007490637
2114824,5,0.0078125
2021871,5,0.007894737
1750038,5,0.007905138
2021628,5,0.008108108
1915780,5,0.008196721
2021540,5,0.008241758
1828149,5,0.008264463
1761158,5,0.008298755
1951688,5,0.008522727
1806323,5,0.009009009
1821753,5,0.009049774
1829008,5,0.009090909
2000483,5,0.009174312
2105254,5,0.009174312
2039606,5,0.009202454
2042416,5,0.009345794
2114680,5,0.009463722
2038483,5,0.009493671
1828466,5,0.00952381
2039288,5,0.009836066
2125362,5,0.010050251
2100343,5,0.010204082
1821841,5,0.01025641
2104532,5,0.010309278
2126059,5,0.01056338
2041970,5,0.010600707
1820573,5,0.010869565
1937714,5,0.010909091
1855925,5,0.010989011
2039354,5,0.010989011
2105723,5,0.011070111
2042882,5,0.011080332
1754092,5,0.011111111
2125703,5,0.011173184
2125606,5,0.011173184
2122416,5,0.011320755
1903423,5,0.011450382
1846321,5,0.011494253
1954967,5,0.011527378
1934285,5,0.011538462
1949922,5,0.011583012
1828869,5,0.011594203
2037658,5,0.011764706
1946650,5,0.012012012
1955109,5,0.012195122
2125733,5,0.012195122
2105726,5,0.012232416
2043022,5,0.012307692
2125727,5,0.012307692
1946442,5,0.0125
2043302,5,0.012539185
1848789,5,0.012539185
2100234,5,0.012779553
2113839,5,0.013071895
1829071,5,0.013114754
2030148,5,0.013422819
1900210,5,0.013636364
1937612,5,0.013736264
2039445,5,0.01384083
2054920,5,0.013888889
1828942,5,0.013927577
2120888,5,0.01396648
1754085,5,0.014035088
2125510,5,0.014044944
2123024,5,0.014150943
2113981,5,0.014285714
2043324,5,0.014336918
1956193,5,0.014563107
2022036,5,0.014634146
2043084,5,0.014814815
2023234,5,0.014880952
1855886,5,0.01497006
1856189,5,0.01510574
2113955,5,0.015267176
2114952,5,0.01529052
1856384,5,0.01529052
2105489,5,0.015503876
1806607,5,0.015625
1819521,5,0.015748031
1753681,5,0.015772871
1821822,5,0.015789474
1922649,5,0.015831135
1954836,5,0.015873016
1760894,5,0.015957447
1821788,5,0.016042781
2125644,5,0.016129032
1922639,5,0.016172507
2126023,5,0.016194332
2037360,5,0.016260163
1822030,5,0.016393443
1806698,5,0.016438356
1842096,5,0.016447368
1953525,5,0.016528926
1914771,5,0.01659751
1820666,5,0.016877637
1922598,5,0.016949153
1922694,5,0.017156863
1856302,5,0.017361111
2032292,5,0.01744186
1807086,5,0.017595308
2100355,5,0.017751479
2125483,5,0.017777778
2000865,5,0.017793594
2031066,5,0.017921147
1828288,5,0.018041237
1922687,5,0.018134715
1937251,5,0.018181818
2043237,5,0.018348624
1761251,5,0.018726592
1937490,5,0.018796992
1806889,5,0.018867925
2022190,5,0.01891253
1903152,5,0.018987342
1954259,5,0.019047619
2114789,5,0.01910828
1821560,5,0.019138756
2105661,5,0.019169329
2054968,5,0.019169329
1954946,5,0.019230769
2039408,5,0.019230769
1829075,5,0.019230769
2115028,5,0.019305019
1954978,5,0.019354839
2022168,5,0.019607843
1824258,5,0.019607843
2138250,5,0.019672131
1807056,5,0.019736842
1820531,5,0.02
2125528,5,0.02
2139901,5,0.02
2025349,5,0.02006689
2125924,5,0.020134228
1927550,5,0.02016129
1922642,5,0.020172911
1922758,5,0.020231214
2114974,5,0.02027027
1954923,5,0.020408163
2114981,5,0.020477816
1955062,5,0.020958084
1921813,5,0.021008403
1828571,5,0.021021021
1921840,5,0.021164021
1820609,5,0.021186441
1842678,5,0.021186441
2114200,5,0.021352313
1928820,5,0.021428571
2055062,5,0.02166065
2115008,5,0.02173913
1946599,5,0.021943574
1842074,5,0.022058824
1723734,5,0.022222222
1922658,5,0.022292994
1919004,5,0.022321429
1829004,5,0.022346369
2105718,5,0.02259887
2021900,5,0.02266289
1914613,5,0.022727273
1828910,5,0.022727273
2041856,5,0.022727273
2025046,5,0.02284264
1753900,5,0.022875817
1922579,5,0.02295082
1821775,5,0.023041475
2039605,5,0.02310231
2117073,5,0.023178808
2021713,5,0.023460411
1922004,5,0.023622047
2114911,5,0.023728814
2024584,5,0.023809524
1926736,5,0.023880597
1946619,5,0.024
1940221,5,0.024096386
2043104,5,0.024193548
2125913,5,0.024242424
1922761,5,0.02425876
2000599,5,0.024316109
2113803,5,0.024539877
2021744,5,0.024774775
2043106,5,0.025210084
1931724,5,0.025210084
2114660,5,0.025236593
1954776,5,0.025270758
2048018,5,0.025280899
2025686,5,0.025568182
2000750,5,0.026011561
2042996,5,0.026022305
1922551,5,0.026162791
2022023,5,0.026442308
2021693,5,0.026455026
1828902,5,0.026706231
1820640,5,0.026785714
1822567,5,0.026785714
1901733,5,0.027210884
1821780,5,0.02734375
2021791,5,0.027355623
1820686,5,0.02739726
1920550,5,0.027491409
2105721,5,0.027568922
1806664,5,0.027586207
2125748,5,0.027707809
2125764,5,0.027863777
1806815,5,0.028125
1806593,5,0.028368794
2021585,5,0.028391167
1842287,5,0.028673835
1754054,5,0.029535865
2022055,5,0.02972973
1854494,5,0.030042918
1821829,5,0.030150754
1922169,5,0.030418251
2039610,5,0.030612245
2039637,5,0.030769231
2041960,5,0.031161473
2112689,5,0.031358885
1946626,5,0.031746032
1922697,5,0.031791908
1855841,5,0.03180212
2114936,5,0.031948882
1828993,5,0.032258065
1919326,5,0.032432432
2000388,5,0.032448378
1921726,5,0.032467532
2121898,5,0.032727273
1907537,5,0.032786885
1760831,5,0.03307888
1912753,5,0.033175355
2140003,5,0.033333333
2028397,5,0.03358209
2125906,5,0.033707865
1922512,5,0.034090909
2022040,5,0.034188034
2114892,5,0.034482759
1841792,5,0.034482759
2039616,5,0.034700315
1947295,5,0.035031847
1926789,5,0.035573123
1946537,5,0.036111111
1955049,5,0.036253776
1835309,5,0.036312849
1828010,5,0.036553525
1856394,5,0.036585366
1922398,5,0.036697248
1761249,5,0.036809816
1806874,5,0.036809816
1937738,5,0.037037037
2041788,5,0.037037037
2100155,5,0.037383178
1934782,5,0.0375
1946493,5,0.038095238
1821794,5,0.038277512
1937778,5,0.038348083
2125858,5,0.038567493
1946553,5,0.038869258
2126031,5,0.039735099
1844136,5,0.040229885
1931800,5,0.040816327
1956114,5,0.042016807
1828974,5,0.042895442
2105555,5,0.043010753
1821666,5,0.043307087
1946557,5,0.043835616
2125865,5,0.043835616
1828822,5,0.043887147
2015554,5,0.043918919
2105635,5,0.044025157
1922666,5,0.04432133
2100139,5,0.044368601
1921485,5,0.044585987
2025257,5,0.04516129
2125677,5,0.045226131
2029632,5,0.045977011
2028426,5,0.046296296
1921576,5,0.046511628
1754014,5,0.046610169
1922560,5,0.047619048
2115025,5,0.048387097
2125684,5,0.049140049
2043095,5,0.050147493
1821744,5,0.050761421
1912474,5,0.051630435
2125798,5,0.051771117
1821766,5,0.052083333
1922291,5,0.052238806
2017950,5,0.052631579
1946607,5,0.05483871
1943041,5,0.056910569
2043250,5,0.059016393
2011117,5,0.059760956
2125758,5,0.066508314
1828820,5,0.066666667
1760993,5,0.068493151
1806904,5,0.070422535
1922202,5,0.072033898
1806705,5,0.074204947
1806908,5,0.076677316
1856346,5,0.078767123
1941415,5,0.082822086
1761008,5,0.083044983
1855978,5,0.086419753
1922180,5,0.091549296
2125295,5,0.097633136
2030313,5,0.106699752
2105801,5,0.107843137
1922072,5,0.108949416
1753983,5,0.117647059
1922270,5,0.126582278
2024020,5,0.182108626
2032122,5,0.215189873
2025162,5,0.29903537
1920560,5,0.32038835
2000847,5,0.39031339
1920529,5,0.394636015
1922591,6,0.004842615
1806607,6,0.005208333
2125798,6,0.005449591
1922666,6,0.005540166
1828942,6,0.005571031
1835309,6,0.005586592
2043106,6,0.005602241
2048018,6,0.005617978
2125510,6,0.005617978
2000750,6,0.005780347
1954923,6,0.005830904
1807086,6,0.005865103
2023234,6,0.005952381
1855886,6,0.005988024
1806323,6,0.006006006
2043022,6,0.006153846
2100155,6,0.00623053
1848789,6,0.006269592
1828822,6,0.006269592
1954836,6,0.006349206
1806908,6,0.006389776
2100234,6,0.006389776
1753900,6,0.006535948
1760884,6,0.006578947
1807056,6,0.006578947
2126031,6,0.006622517
2125924,6,0.006711409
1937738,6,0.006734007
2021744,6,0.006756757
1856346,6,0.006849315
2054920,6,0.006944444
2112689,6,0.006968641
1855841,6,0.007067138
2022190,6,0.007092199
2105555,6,0.007168459
2055062,6,0.007220217
2125748,6,0.007556675
1934285,6,0.007692308
1949922,6,0.007722008
2105489,6,0.007751938
1922687,6,0.007772021
1921840,6,0.007936508
1760894,6,0.007978723
1828974,6,0.008042895
1828149,6,0.008264463
1956114,6,0.008403361
2022168,6,0.008403361
1922202,6,0.008474576
2000847,6,0.008547009
1922758,6,0.00867052
1828869,6,0.008695652
2000388,6,0.008849558
2100355,6,0.00887574
1822567,6,0.008928571
1926736,6,0.008955224
1828571,6,0.009009009
1900210,6,0.009090909
1937251,6,0.009090909
2021874,6,0.009111617
1820686,6,0.00913242
1955109,6,0.009146341
1761249,6,0.009202454
1941415,6,0.009202454
2125940,6,0.009259259
2125764,6,0.009287926
1806889,6,0.009433962
1806593,6,0.009456265
1922658,6,0.00955414
2105661,6,0.009584665
2125868,6,0.009592326
2025162,6,0.009646302
1842096,6,0.009868421
2025046,6,0.010152284
2100343,6,0.010204082
2024584,6,0.010204082
2100139,6,0.010238908
1760993,6,0.010273973
1806664,6,0.010344828
1856302,6,0.010416667
2126059,6,0.01056338
1806705,6,0.010600707
2031066,6,0.010752688
1842287,6,0.010752688
2022055,6,0.010810811
1954776,6,0.010830325
1912474,6,0.010869565
2121898,6,0.010909091
1946557,6,0.010958904
1855925,6,0.010989011
1922291,6,0.01119403
1820685,6,0.011235955
2125906,6,0.011235955
2105718,6,0.011299435
2021900,6,0.011331445
1920529,6,0.011494253
1922642,6,0.011527378
1954967,6,0.011527378
2021713,6,0.011730205
1750038,6,0.011857708
1946626,6,0.011904762
2011117,6,0.011952191
1946650,6,0.012012012
1856189,6,0.012084592
1829008,6,0.012121212
1920560,6,0.012135922
2126023,6,0.012145749
2021791,6,0.012158055
2125733,6,0.012195122
2105251,6,0.012307692
2125727,6,0.012307692
2105635,6,0.012578616
2114660,6,0.012618297
1922270,6,0.012658228
1760831,6,0.012722646
1921485,6,0.012738854
1954946,6,0.012820513
2025257,6,0.012903226
1954978,6,0.012903226
2138250,6,0.013114754
2017950,6,0.013157895
2021693,6,0.013227513
2140003,6,0.013333333
1922639,6,0.013477089
1919326,6,0.013513514
2125865,6,0.01369863
1920550,6,0.013745704
2042882,6,0.013850416
1806904,6,0.014084507
2123024,6,0.014150943
2000865,6,0.014234875
1928820,6,0.014285714
1922598,6,0.014527845
1937714,6,0.014545455
2022036,6,0.014634146
2043095,6,0.014749263
2105723,6,0.014760148
1828902,6,0.014836795
2030313,6,0.014888337
2105721,6,0.015037594
1937490,6,0.015037594
1955049,6,0.01510574
1856384,6,0.01529052
1821841,6,0.015384615
1821780,6,0.015625
1828010,6,0.015665796
1819521,6,0.015748031
1922004,6,0.015748031
2032122,6,0.015822785
1922649,6,0.015831135
1946493,6,0.015873016
1828466,6,0.015873016
2024020,6,0.015974441
1820531,6,0.016
1922761,6,0.016172507
2021628,6,0.016216216
2037360,6,0.016260163
2043250,6,0.016393443
1822030,6,0.016393443
1806698,6,0.016438356
1829075,6,0.016483516
1953525,6,0.016528926
1761158,6,0.01659751
2125703,6,0.016759777
2125606,6,0.016759777
1922694,6,0.017156863
2125684,6,0.017199017
1922551,6,0.01744186
1946553,6,0.017667845
1820640,6,0.017857143
2043324,6,0.017921147
1856394,6,0.018292683
1842074,6,0.018382353
1806874,6,0.018404908
2021871,6,0.018421053
1806815,6,0.01875
1946599,6,0.018808777
1753681,6,0.018927445
2021585,6,0.018927445
2125758,6,0.019002375
1922169,6,0.019011407
1946607,6,0.019354839
1828993,6,0.019354839
1922072,6,0.019455253
1921726,6,0.019480519
1828910,6,0.019886364
2125528,6,0.02
2139901,6,0.02
2025349,6,0.02006689
2030148,6,0.020134228
1927550,6,0.02016129
1907537,6,0.020491803
1937778,6,0.020648968
1761008,6,0.020761246
1955062,6,0.020958084
1922180,6,0.021126761
2000483,6,0.021406728
2043237,6,0.021406728
2105726,6,0.021406728
2022138,6,0.021604938
1937612,6,0.021978022
2043084,6,0.022222222
1828820,6,0.022222222
2125483,6,0.022222222
1761251,6,0.02247191
1821753,6,0.022624434
2041856,6,0.022727273
1922579,6,0.02295082
1846321,6,0.022988506
1824258,6,0.023529412
1912753,6,0.023696682
1926789,6,0.023715415
1841792,6,0.024137931
2125644,6,0.024193548
2000599,6,0.024316109
1943041,6,0.024390244
2105254,6,0.024464832
2042416,6,0.024922118
1946442,6,0.025
1754054,6,0.025316456
1903152,6,0.025316456
1842678,6,0.025423729
1922697,6,0.026011561
1921576,6,0.026578073
1922560,6,0.026785714
1753983,6,0.027149321
1829004,6,0.027932961
1922512,6,0.028409091
1915780,6,0.028688525
1844136,6,0.028735632
2043104,6,0.029569892
2125295,6,0.029585799
1855978,6,0.02962963
1854494,6,0.030042918
1821829,6,0.030150754
2021540,6,0.03021978
1723734,6,0.031111111
2042700,6,0.03164557
1946619,6,0.032
1821775,6,0.032258065
1829071,6,0.032786885
1946537,6,0.033333333
1921813,6,0.033613445
2043302,6,0.034482759
2125921,6,0.035928144
1820573,6,0.036231884
1821788,6,0.037433155
1754014,6,0.038135593
1821560,6,0.038277512
1754085,6,0.038596491
1956193,6,0.038834951
2022040,6,0.03988604
1821744,6,0.040609137
1821766,6,0.041666667
1931724,6,0.042016807
1821822,6,0.042105263
1940221,6,0.042168675
1914613,6,0.042207792
1828288,6,0.043814433
1754092,6,0.044444444
2120888,6,0.044692737
1914771,6,0.045643154
1820609,6,0.046610169
1901733,6,0.047619048
1931800,6,0.048979592
2125872,6,0.050239234
2022023,6,0.050480769
1821666,6,0.051181102
1922398,6,0.051987768
1903423,6,0.057251908
2042996,6,0.063197026
1820666,6,0.063291139
2125913,6,0.072727273
2125858,6,0.077134986
1934782,6,0.079166667
1821794,6,0.081339713
2125677,6,0.092964824
1954259,6,0.098412698
2125362,6,0.113065327
2032292,6,0.127906977
2105801,6,0.130718954
2113981,6,0.146428571
2029632,6,0.149425287
1919004,6,0.151785714
2114200,6,0.163701068
2117073,6,0.175496689
2104532,6,0.178694158
1951688,6,0.190340909
2015554,6,0.195945946
2113839,6,0.199346405
1947295,6,0.210191083
2028426,6,0.212962963
2114789,6,0.219745223
2114808,6,0.225903614
2100134,6,0.239766082
2039288,6,0.252459016
2122416,6,0.260377358
2037658,6,0.262745098
2039610,6,0.265306122
2028397,6,0.27238806
2039612,6,0.272435897
2039616,6,0.29022082
2114824,6,0.296875
2054968,6,0.300319489
2025686,6,0.306818182
2115025,6,0.312903226
2039606,6,0.31595092
2114981,6,0.317406143
2041788,6,0.322222222
2115008,6,0.322463768
2039354,6,0.32967033
2115028,6,0.335907336
2038483,6,0.338607595
2039605,6,0.339933993
2039408,6,0.342307692
2041970,6,0.342756184
2041960,6,0.342776204
2113803,6,0.343558282
2114892,6,0.372413793
2039637,6,0.393846154
2114680,6,0.400630915
2113955,6,0.404580153
2114911,6,0.423728814
2039634,6,0.424332344
2114974,6,0.425675676
2114952,6,0.44648318
2039445,6,0.44982699
2038029,6,0.492537313
2039583,6,0.495468278
